College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1523,"Global Institute of Engineering and Technology, 257/1, Bangalore-Chennai Highway,Melvisharam, Vellore-632509.",CE,CIVIL ENGINEERING,,,,,,,,,
1523,"Global Institute of Engineering and Technology, 257/1, Bangalore-Chennai Highway,Melvisharam, Vellore-632509.",CS,COMPUTER SCIENCE AND ENGINEERING,122.5,***,105.5,105.5,,,***,,
1523,"Global Institute of Engineering and Technology, 257/1, Bangalore-Chennai Highway,Melvisharam, Vellore-632509.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,109.5,***,102,***,,,***,,
1523,"Global Institute of Engineering and Technology, 257/1, Bangalore-Chennai Highway,Melvisharam, Vellore-632509.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
1523,"Global Institute of Engineering and Technology, 257/1, Bangalore-Chennai Highway,Melvisharam, Vellore-632509.",IT,INFORMATION TECHNOLOGY,123,106.5,120.5,104,,,***,114.5,
1523,"Global Institute of Engineering and Technology, 257/1, Bangalore-Chennai Highway,Melvisharam, Vellore-632509.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
1524,"Annamalaiar College Of Engineering, Chetpet-Polur Road, Polur Taluk, Thiruvannamalai District-606902.",CE,CIVIL ENGINEERING,***,,,,,,,,
1524,"Annamalaiar College Of Engineering, Chetpet-Polur Road, Polur Taluk, Thiruvannamalai District-606902.",CS,COMPUTER SCIENCE AND ENGINEERING,86,,,,,,,,
1524,"Annamalaiar College Of Engineering, Chetpet-Polur Road, Polur Taluk, Thiruvannamalai District-606902.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
1524,"Annamalaiar College Of Engineering, Chetpet-Polur Road, Polur Taluk, Thiruvannamalai District-606902.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
1524,"Annamalaiar College Of Engineering, Chetpet-Polur Road, Polur Taluk, Thiruvannamalai District-606902.",IT,INFORMATION TECHNOLOGY,108.5,***,,***,,,,,
1524,"Annamalaiar College Of Engineering, Chetpet-Polur Road, Polur Taluk, Thiruvannamalai District-606902.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
1525,"Podhigai College of Engineering and Technology, Salem Main Road, Adiyur Post, Tirupattur Taluk,Tirupattur, Vellore District.-635601.",CE,CIVIL ENGINEERING,,,,,,,,,
1525,"Podhigai College of Engineering and Technology, Salem Main Road, Adiyur Post, Tirupattur Taluk,Tirupattur, Vellore District.-635601.",CS,COMPUTER SCIENCE AND ENGINEERING,96.5,***,,***,,,***,,
1525,"Podhigai College of Engineering and Technology, Salem Main Road, Adiyur Post, Tirupattur Taluk,Tirupattur, Vellore District.-635601.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
1525,"Podhigai College of Engineering and Technology, Salem Main Road, Adiyur Post, Tirupattur Taluk,Tirupattur, Vellore District.-635601.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
1525,"Podhigai College of Engineering and Technology, Salem Main Road, Adiyur Post, Tirupattur Taluk,Tirupattur, Vellore District.-635601.",IT,INFORMATION TECHNOLOGY,***,,,,,,,,
1525,"Podhigai College of Engineering and Technology, Salem Main Road, Adiyur Post, Tirupattur Taluk,Tirupattur, Vellore District.-635601.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
1526,"Sri Krishna College of Engineering, T.R.S. Campus, Sri Krishna Nagar, Tiruttani Road,Arakkonam, Vellore-631003.",CE,CIVIL ENGINEERING,,,,,,,,,
1526,"Sri Krishna College of Engineering, T.R.S. Campus, Sri Krishna Nagar, Tiruttani Road,Arakkonam, Vellore-631003.",CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
1526,"Sri Krishna College of Engineering, T.R.S. Campus, Sri Krishna Nagar, Tiruttani Road,Arakkonam, Vellore-631003.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
1526,"Sri Krishna College of Engineering, T.R.S. Campus, Sri Krishna Nagar, Tiruttani Road,Arakkonam, Vellore-631003.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
1526,"Sri Krishna College of Engineering, T.R.S. Campus, Sri Krishna Nagar, Tiruttani Road,Arakkonam, Vellore-631003.",ME,MECHANICAL ENGINEERING,,,,,,,,,
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur, Tiruvannamalai-606803.",CE,CIVIL ENGINEERING,,,,,,,,,
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur, Tiruvannamalai-606803.",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,,,,,
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur, Tiruvannamalai-606803.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,,
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur, Tiruvannamalai-606803.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur, Tiruvannamalai-606803.",ME,MECHANICAL ENGINEERING,,,,,,,,,
1605,"Idhaya Engineering College for Women, Nainarpalayam Road,Chinna Salem, Villupuram District.-606201.",CS,COMPUTER SCIENCE AND ENGINEERING,123.5,***,***,***,,,***,***,
1605,"Idhaya Engineering College for Women, Nainarpalayam Road,Chinna Salem, Villupuram District.-606201.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,86.5,,,,,,***,,
1605,"Idhaya Engineering College for Women, Nainarpalayam Road,Chinna Salem, Villupuram District.-606201.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
1605,"Idhaya Engineering College for Women, Nainarpalayam Road,Chinna Salem, Villupuram District.-606201.",IT,INFORMATION TECHNOLOGY,130.5,***,121.5,***,,,***,,
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,CE,CIVIL ENGINEERING,182.5,175,170.5,174.5,,,173,153,157
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,CS,COMPUTER SCIENCE AND ENGINEERING,196,194.5,194,195,,,188.545,186.5,
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,195.5,194,194,193.5,,,187,194.5,189.5
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,192.5,191,191.5,191,,,180.57,176.5,
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,190.5,188,183.5,189,,,173.5,157.5,160
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,IB,INDUSTRIAL BIO TECHNOLOGY,179.5,173.5,168,169,,,157,152,175.5
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,IT,INFORMATION TECHNOLOGY,195,193.5,193,193,,,186.5,182,190.5
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,ME,MECHANICAL ENGINEERING,186,182,179,179,,,168.5,158,
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,PR,PRODUCTION ENGINEERING,178.5,172,172.5,168.5,,,157.5,155.5,176
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,AS,AUTOMOBILE ENGINEERING (SS),182.5,180,168,173,,,166,155,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BS,BIO TECHNOLOGY (SS),192.5,187.5,188.5,184,,,163.5,186.5,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BY,BIO MEDICAL ENGINEERING (SS),190,186.5,188,183,,,161,165,178.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CE,CIVIL ENGINEERING,191.5,190,186.5,187.5,,,177,178.5,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),197,196.5,,195.5,,,187.5,183,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CM,COMPUTER SCIENCE AND ENGINEERING (SS),198.5,198,196.5,196.5,,,188.5,191,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CN,CIVIL ENGINEERING (SS),187,184,,182.5,,,175,179.5,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,198.5,198,196.5,196,,,190,190.5,181.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,196,195.5,194,194.5,,,186.5,185.5,168
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),197,196.5,195.5,195,,,187.5,186,176.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),190,188.5,188,184.5,,,170.5,160,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,FY,FASHION TECHNOLOGY (SS),176,170.5,153,157.5,,,133.5,126,110
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IM,INFORMATION TECHNOLOGY (SS),197.5,196.5,195,195,,,188.5,182.5,184
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),191,189.5,185.5,188.5,,,180,170.155,121
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ME,MECHANICAL ENGINEERING,193,191,192,190,,,179.5,185.5,181
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MF,MECHANICAL ENGINEERING (SS),190,189.5,190,188,,,175.5,173,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MS,MECHANICAL ENGINEERING (SANDWICH) (SS),184,180,177.5,177.5,,,162,134.5,144
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MT,METALLURGICAL ENGINEERING,183.5,179.5,183,181,,,173,,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MY,METALLURGICAL ENGINEERING (SS),181,177,,176,,,157.5,146.5,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PN,PRODUCTION ENGINEERING (SS),183,181.5,178.5,179,,,157.5,152.5,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PR,PRODUCTION ENGINEERING,187,184,184.5,182,,,173,160,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PS,PRODUCTION ENGINEERING (SANDWICH) (SS),176.5,173,154,168.5,,,147,123.5,124
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,RA,ROBOTICS AND AUTOMATION (SS),194,192,190,190,,,177,168.5,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,TT,TEXTILE TECHNOLOGY (SS),172.5,169,158.5,149.5,,,138,141,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,TX,TEXTILE TECHNOLOGY,178.5,174.5,159,158,,,147.5,117.5,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,AT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),195.5,195,195,193,,,185,,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CE,CIVIL ENGINEERING,184.5,179.5,177,181,,,173.5,164.5,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CH,CHEMICAL ENGINEERING,189,185,184.5,182.5,,,173,169,179
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CL,CHEMICAL ENGINEERING (SS),186,183.5,185.5,179.5,,,173,143,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CM,COMPUTER SCIENCE AND ENGINEERING (SS),196,196,195,195,,,185.5,184.5,173.5
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CN,CIVIL ENGINEERING (SS),183,178,160,179.5,,,170.5,,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CS,COMPUTER SCIENCE AND ENGINEERING,197,196,195,195.5,,,191,186.5,186
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,196,195.5,195.5,194.5,,,187,186.5,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,193.5,192.5,190.5,192,,,180,179,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),195,194,194,193.5,,,185,182.5,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,EY,ELECTRICAL AND ELECTRONICS ENGINEERING (SS),192,190.5,189,189.5,,,176.5,170.5,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,IM,INFORMATION TECHNOLOGY (SS),195.5,195,194.5,194.5,,,185.5,182,180.5
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,ME,MECHANICAL ENGINEERING,189,185,187,184,,,171.5,175,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,MF,MECHANICAL ENGINEERING (SS),184.5,182,181,179.5,,,164.5,170,
2025,Anna University Regional Campus - Coimbatore Maruthamalai Main Road Navavoor Bharathiyar University Post Somayampalayam Coimbatore District 641046,AD,Artificial Intelligence and Data Science,189,181.5,180,181,,,176,166.5,
2025,Anna University Regional Campus - Coimbatore Maruthamalai Main Road Navavoor Bharathiyar University Post Somayampalayam Coimbatore District 641046,CS,COMPUTER SCIENCE AND ENGINEERING,187.5,182.5,183,183.5,,,174,164.5,164
2025,Anna University Regional Campus - Coimbatore Maruthamalai Main Road Navavoor Bharathiyar University Post Somayampalayam Coimbatore District 641046,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,183,179,182,179,,,170,164,150.5
2025,Anna University Regional Campus - Coimbatore Maruthamalai Main Road Navavoor Bharathiyar University Post Somayampalayam Coimbatore District 641046,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,176.5,172,167.5,166,,,156.5,152,172.5
2025,Anna University Regional Campus - Coimbatore Maruthamalai Main Road Navavoor Bharathiyar University Post Somayampalayam Coimbatore District 641046,EV,Electronics Engineering (VLSI Design and Technology),178,174.5,165,172,,,161,146,
